id,name,address,latitude,longitude,website,rating,user_ratings,summary,types,opening_hours,phone
ChIJHb_1TyY_rjsRqLgSH-94Uj4,"Dr.Vijay Chandar R - Consultant Arthroscopy & Joint Replacement Surgeon, Bangalore","588, 100 feet Road Vajarahalli, Kanakapura Main Rd, Balaji Layout, Bengaluru, Vajarahalli, Karnataka 560109, India",12.875111,77.5366867,http://www.drvijaychandar.com/,5,40,,"hospital, doctor, health, point_of_interest, establishment",Open now,099028 23421
ChIJT-HUnHo_rjsR0OQSOhzfeKc,Lens&Meds | Vajarahalli | Best Pharmacy | Eyewear & Sunglasses | Diagnostics & Clinic,"No14, Ground Floor, Vajarahalli, Opp Metro Pillar 234 Vajarahalli Bus Stop, Kanakapura Road, Post, Vajarahalli Village, Talaghattapura, Bengaluru, Vajarahalli, Karnataka 560062, India",12.8752499,77.5434774,,5,6,,"hospital, pharmacy, health, store, point_of_interest, establishment",Open now,097407 50718
ChIJIRErrec_rjsRaAoXVGIaidM,Shree Manjunatha Pharma,"Kanakapura Main Rd, bayanpalya bus stop, Vajarahalli Village, Bangalore City Municipal Corporation Layout, Bengaluru, Vajarahalli, Karnataka 560062, India",12.8751711,77.5433345,,5,8,,"pharmacy, hospital, health, store, point_of_interest, establishment",Open now,089711 60764
ChIJ0-17AEFBrjsR72n8_vqY5xM,"DIXIT CLINIC AND GASTRO CENTRE | Best Gastroenterologist, Endoscopy Specialist, Physician","@ Baiyyanapalya, 5, Kanakapura Main Rd, near DMart, Vajarahalli Village, Bangalore City Municipal Corporation Layout, Vajarahalli, Bengaluru, Karnataka 560062, India",12.8752535,77.543479,http://www.dixitgastro.com/,5,25,,"hospital, doctor, health, point_of_interest, establishment",Open now,063601 26262
ChIJTaKJAwJrrjsRbwxkhCpxjB8,Medax Hospitals Gottigere,"No 33/1 and 35/1,Kalena Agrahara, Bannerghatta Rd, Gottigere, Bengaluru, Kothnur, Karnataka 560076, India",12.8628435,77.5910611,https://medaxhospitals.com/,4.2,721,,"hospital, health, point_of_interest, establishment",Open now,089519 04100
ChIJxRXIbMFqrjsR6GoJZ-Mo2Nc,Vijayashree Hospitals,"No.3, Bannerghatta Rd, near Dr. RML College of Law Annex, Jyothi Nagar, Bohra Layout, Gottigere, Bengaluru, Karnataka 560083, India",12.8578458,77.589331,http://www.vijayashreehospitals.org/,3.2,368,,"hospital, health, point_of_interest, establishment",Open now,096868 25522
ChIJr-_jvqwVrjsR0ljvLXINSRY,Sankalpa Multispeciality Hospital,"47/2, Kothnur Dinne Main Rd, near BK circle, opposite to Vishal mega mart, 8th Phase, Kalena Agrahara, Bengaluru, Kothnur, Karnataka 560076, India",12.872508,77.5837024,http://sankalpa-hospitals.com/,4.7,498,,"hospital, health, point_of_interest, establishment",Open now,096060 26006
ChIJFzEbHztrrjsR1sjghl3jbyg,Deepasri Multispeciality Hospital JP Nagar,"5th Cross Rd, Pavamana Nagar, Surabhi Nagar, 8th Phase, J. P. Nagar, Kothanur, Bengaluru, Karnataka 560076, India",12.8696964,77.5821232,https://www.deepasrihospital.com/,4.4,582,,"hospital, health, point_of_interest, establishment",Open now,091108 63234
ChIJ8ywExq9qrjsRbaZArirDmfc,Skanda Ayur Care Center,"#129, Skanda, 6th Cross, 7th Block, Royal Lakefront Residency Phase 3, Behind IMG Elite, Ragavanapalya, JP Nagar 9th Phase, Royal Lakefront Residency Phase 3, JP Nagar 9th Phase, J. P. Nagar, Bengaluru, Raghavana Palya, Karnataka 560062, India",12.8665708,77.5721506,,5,1,,"hospital, health, point_of_interest, establishment",Open now,
ChIJk0HlA6JrrjsRYgARDv411gY,Aadya Eye Hospital,"Gottigere - Kengeri Rd, Sarathynagar, South Avenue, Gottigere, Bengaluru, Kothnur, Karnataka 560076, India",12.8740682,77.5723106,,4.8,100,,"hospital, health, point_of_interest, establishment",Open now,091484 65500
ChIJY8QLyeJrrjsRchHdqGwT4A4,Gottigere UPHC,"4/4, Gundappa Layout, Gottigere, Bengaluru, Karnataka 560083, India",12.857763,77.5883296,,4.1,33,,"hospital, health, point_of_interest, establishment",Closed,
ChIJOylcT_8_rjsRNt4sQS8SmE8,Ganga Multi Speciality Clinic And Orthopaedic Centre,"343, Anjanapura Main Road, M K S Layout Narayana Nagar 1st Block, Doddakallasandra, Bengaluru, Karnataka 560062, India",12.8753859,77.5592605,https://design.mbgcard.com/ganga,4.8,150,,"hospital, doctor, health, point_of_interest, establishment",Open now,097425 89828
ChIJQdF0XnprrjsRbh4V59xEVIM,RK Kidney Stone Centre,"No. 3, First Floor, Kammanhalli Link Road, Bannerghatta Rd, opp. NYDHILE RESIDENCY, Himagiri Meadows, Gottigere, Bengaluru, Karnataka 560083, India",12.8589354,77.5912309,,4.9,77,,"hospital, health, point_of_interest, establishment",Open now,099805 66479
ChIJ3Zh1UAdrrjsRPW0EMBb8hrI,Dr.Sridhar M,"37, AYUSHMAAN, AASHRAYA SCAN CENTER AND CHILDREN'S CLINIC, LAXMAN LAYOUT, Royal County, 8th Phase, J. P. Nagar, Bengaluru, Kothnur, Karnataka 560083, India",12.8685944,77.5761801,,5,11,,"hospital, doctor, health, point_of_interest, establishment",Open now,081974 90117
ChIJl_w7x7VrrjsRU17hA2EpbEg,Vaidyaratnam Ayur Rhythm Holistic Clinic and Panchakarma Therapy,"ROYAL LAKE FRONT RESIDENCY, 8, 8th Phase, J. P. Nagar, Kothnur, Karnataka 560076, India",12.8696213,77.5752635,http://ayurrhythmhospitals.com/,5,46,,"hospital, pharmacy, health, store, point_of_interest, establishment",Open now,084311 09635
ChIJv2Jfcs1qrjsRTzMHGwDuE3U,"Narayana Nethralaya, Bannerghatta, Eye Hospital","No.63, Bannerghatta Rd, next to Royal Meenakshi Mall, Hulimavu, Bengaluru, Karnataka 560076, India",12.8745853,77.5950082,http://www.narayananethralaya.org/,4.9,24235,,"hospital, doctor, health, point_of_interest, establishment",Closed,080661 21618
ChIJ1XqaYHlrrjsRvtjXa1RJIWE,Noble Multispeciality Hospitals,"87, Noble residency road, Doddakamanahalli, Central Excise Layout, Hulimavu, Bengaluru, Doddakammanahalli, Karnataka 560076, India",12.8615885,77.6017559,https://www.noblemultispecialityhospital.com/,4.6,555,,"hospital, health, point_of_interest, establishment",Open now,063660 65092
ChIJu2AX1i1rrjsRDBFXykqtu68,Bozo Wags Veterinary Hospital & Pet Services,"No. 16/1, Akshaya Complex, 5th Cross, Main Road, Yelenahalli, Akshayanagar, Bengaluru, Karnataka 560068, India",12.8702615,77.616431,http://www.bozowags.com/,4.5,730,,"pet_store, hospital, veterinary_care, health, store, point_of_interest, establishment",Open now,097405 08008
ChIJn3_a8G9rrjsRNSvLQ-RRnrM,Akshaya Hospital,"16, 5 th Cross, Yelenahalli Main Rd, Akshayanagara East, Akshayanagar, Bengaluru, Karnataka 560076, India",12.8703489,77.6165431,http://www.akshayahospitalss.com/,4.3,186,,"hospital, health, point_of_interest, establishment",Open now,078999 60360
ChIJmc8S5iBrrjsRdaIdTBlUcis,Manipal Clinics Begur,"Radiant sine, 53/3, Yelenahalli Main Rd, near prestige song of the south, Akshaya Vana, Akshayanagar, Bengaluru, Karnataka 560068, India",12.8624562,77.6145983,https://www.manipalhospitals.com/clinics-begur/,4.7,282,,"hospital, health, point_of_interest, establishment",Open now,1800 102 4647
ChIJXbCAfnRrrjsRAdHThxa4e-U,Lakshya Hospital,"Prestige Song of South NIRDESH COMMERCIAL COMPLEX Begur - Koppa Rd, near to SNN Raj Serenity, Yelenahalli, Akshayanagar, Bengaluru, Karnataka 560068, India",12.8671469,77.620452,,4.9,346,,"hospital, health, point_of_interest, establishment",Open now,080505 31234
ChIJWwHZhswUrjsRHdBOWsEXfUg,S L V HOSPITAL - HOSPITAL IN YALENAHALLI,"Opp Prestige Song of the South, Yelenahalli Begur koppa road, 1370/1, Begur Rd, Suraksha nagar, Yelenahalli, Begur, Bengaluru, Karnataka 560068, India",12.8618421,77.6142837,,4,45,,"hospital, pharmacy, consultant, health, store, point_of_interest, establishment",Open now,063620 59099
ChIJMUQvqrdrrjsRlIru3hVmB2E,Sunshine Healthcare Clinic,"89, 14/2 & 14/3 , 1st Floor , Above HDFC bank , Akshay Nagar main road, Yelenahalli, Akshayanagar, Bengaluru, Karnataka 560086, India",12.871242,77.6166357,https://www.eka.care/doctor/dr-ramya-k-s-gynecologist-bengaluru?utm_source=gmb&utm_medium=website&utm_campaign=032023,4.9,109,,"hospital, health, point_of_interest, establishment",Open now,097402 82014
ChIJ34zeP_cVrjsRWpcYh5dA4hg,Ekana Multi Specialty Hospitals,"110, Begur Rd, Akshaya Residency, Begur, Bengaluru, Karnataka 560068, India",12.8703222,77.6239211,http://www.ekanahospital.com/,4.6,468,,"hospital, health, point_of_interest, establishment",Open now,088844 48325
ChIJKa-c6ZkVrjsR3bJ7q3Gsl-4,Sri Sairam Hospital - Hulimavu,"13/5/1 Hulimavu main road, Bannerghatta Main Rd, Raghavendra Layout, Krishna Layout, Hulimavu, Bengaluru, Karnataka 560076, India",12.8792534,77.6085169,https://srisairamhospitals.com/,4.5,552,,"hospital, health, point_of_interest, establishment",Open now,081975 38787
ChIJv3DRtQRrrjsREWiKVNucX3g,Govt Hospital Begur,"VJHG+768, 16, Begur Rd, Classic Paradise Layout, Begur, Bengaluru, Karnataka 560068, India",12.8781506,77.6249042,,3,11,,"hospital, health, point_of_interest, establishment",Opening hours not available,
ChIJfzd4XJlsrjsRYraMOMEyWCE,Kauvery Hospital Electronic City in Bengaluru,"no 92, 1 B, Hewlett Packard Avenue, Konappana Agrahara, Electronic City, Bengaluru, Karnataka 560100, India",12.8545711,77.6626824,https://www.kauveryhospitalsbangalore.com/hospitals/kauvery-hospital-electronic-city,4.7,20978,,"hospital, doctor, health, point_of_interest, establishment",Open now,080 6801 6801
ChIJ6UbxvvltrjsRLRzCDZpJ-rM,PES University Institute of Medical Sciences and Research,"VM78+55Q, Konappana Agrahara, Electronic City, Bengaluru, Doddanagamangala Village, Karnataka 560100, India",12.86282,77.6660996,,3.4,222,,"hospital, health, point_of_interest, establishment",Closed,
ChIJDf4tUqhsrjsRikP8DHYTeJU,Pralaksha Hospital,"#40, New Mico Road Hosa Road Market, Hosa Rd, Chennakeshava Nagar, CK Nagar, Sai Sree Layout, Parappana Agrahara, Bengaluru, Karnataka 560068, India",12.8708567,77.6559772,http://www.pralakshahospital.com/,3.5,264,,"hospital, health, point_of_interest, establishment",Open now,099020 30314
ChIJB_uX_5ZsrjsRfl5bOVukTkg,Anugrahaa hospital,"G.S.PALYA ROAD, Hosur Rd, Konappana Agrahara, Electronic City, Bengaluru, Karnataka 560100, India",12.8549128,77.6682652,https://www.anugrahaahospital.com/,3.6,170,,"hospital, health, point_of_interest, establishment",Open now,095358 61001
ChIJM-cMNFZrrjsR5oJnbjd9xIs,Singasandra Govt Hospital,"VMC2+WQ5, AECS Layout - A Block, Singasandra, Bengaluru, Karnataka 560068, India",12.8722666,77.65199,,2.6,119,,"hospital, health, point_of_interest, establishment",Closed,
ChIJrzJGibRsrjsRBUTKina6pU4,Medwell Multi-specialty Hospital And Diagnosis Centre,"Hosa Rd, Balaji Layout, Sai Sree Layout, Choodasandra, Bengaluru, Karnataka 560068, India",12.8778157,77.6719099,https://medwellhospitals.com/,4.5,769,,"hospital, health, point_of_interest, establishment",Open now,091085 64264
ChIJESz-fpdsrjsRXvjiMa8ZTZM,SHAKTHI DENTAL CLINIC,"1ST FLOOR, LAVAKUSHA BUILDING, BUS STAND, Hosur Rd, behind KONNAPANA AGRAHARA, beside SRI KRISHNA GRAND HOTEL, Konappana Agrahara, Electronic City, Bengaluru, Karnataka 560100, India",12.8547852,77.6648855,http://shakthidentalclinic.co.in/,4.9,2287,,"dental_clinic, dentist, hospital, health, point_of_interest, establishment",Closed,091108 53536
ChIJBdiXY19srjsRgOGvptA8tYg,Rakshya Multispeciality Clinic & Diagnostic Centre,"102,GROUND Floor, Vijay Icon, Building, Road, Ananth Nagar, Kammasandra, Electronic City, Bengaluru, Karnataka 560100, India",12.8352798,77.6805532,,4,210,,"hospital, point_of_interest, doctor, health, establishment",Open now,088847 46333
ChIJ73dkoEATrjsR_iLpGbIKM9E,Spandana Heart & Super Speciality Hospital | Neurologist | Urologist | Gastroenterologist | Orthopaedics in Sarjapur,"Gate, 239/206/34, Sarjapura Main Road, near Trinity Complex, Sompura, Bengaluru, Karnataka 562125, India",12.8671939,77.767433,https://spandanahospital.care/,4.7,3047,,"hospital, point_of_interest, doctor, health, establishment",Open now,080 6969 7878
ChIJB-wjycFyrjsRGj1F9bU9aCM,Satya SaiHospital,"Gate, 26/1, Sarjapur - Marathahalli Rd, near fresica value stores, Sompura, Bengaluru, Karnataka 562125, India",12.8637789,77.7715039,,3.5,255,,"hospital, point_of_interest, health, establishment",Open now,
ChIJM_-a69ZzrjsRVxKV_mUEgBY,Primary Health Centre (PHC) Dommasandra,"Dommasandra, Anekal Taluk, VQH3+X5R, Dommasandra, Thigala Chowdadenahalli, Karnataka 562125, India",12.8799868,77.7529049,,3.1,32,,"hospital, point_of_interest, health, establishment",Open now,
ChIJMcfOFd4SrjsRafFWJamQ5KQ,CONFIDENT Multi-speciality Hospital,"CONFIDENT Multi-speciality Hospital , Beside Bank of Baroda, Sompura, Gate, Sarjapur Road, near Dmart, Sarjapura, Bengaluru, Karnataka 562125, India",12.8606063,77.7805643,,2.1,11,,"hospital, point_of_interest, health, establishment",Open now,098800 32000
ChIJ2Srlx_VzrjsRC21cjXTf8x0,"Dr. Prakash Kumar(MBBS,MS(ENT)) - Best ENT Specialist Near Me |Best Doctor for Ear Checkup,Throat pain ,Nose infection","1st Floor, RJ Complex, Sarjapur Road, Post, Dommasandra, Yamare, Bengaluru, Karnataka 562125, India",12.8702547,77.7669753,https://www.wellnessvibesclinic.com/,5,1,,"hospital, point_of_interest, doctor, health, establishment",Open now,097400 99394
ChIJTamV0K1yrjsRwn9njqqTg3Q,Balaji Hospital,"Plot no 131/132 Dommasandra bus stop,sarjapur hobli,Taluk, Anekal, Dommasandra, Bengaluru, Thigala Chowdadenahalli, Karnataka 562125, India",12.8791691,77.7543813,,2.9,33,,"hospital, point_of_interest, health, establishment",Open now,080 2782 2092
ChIJzccxIudyrjsRSzwGUS1ZXMg,"Hospital, Govt. Primary Health Centre","VQ6M+8H9, Sarjapura, Bengaluru, Karnataka 562125, India",12.8607784,77.7839756,,2.4,13,,"hospital, point_of_interest, health, establishment",Opening hours not available,
ChIJ96uoXrJzrjsRUyPdPGO_Mnw,Jan aushadhi store,"VQ6M+9JF, Sarjapur - Marathahalli Rd, Sarjapura, Bengaluru, Karnataka 562125, India",12.8609287,77.7840594,,4.3,8,,"hospital, point_of_interest, health, establishment",Closed,099723 12912
ChIJ3x-vKeRyrjsRiWS0TaeXJpU,Aastha Hospital,"VQ4M+W5R, Sarjapura - Attibele Rd, Confident Rigel Althena, Sarjapura, Bengaluru, Karnataka 562125, India",12.8573529,77.7829,,4.8,12,,"hospital, point_of_interest, health, establishment",Opening hours not available,
ChIJHUj3cONzrjsRhsdKo0FNduk,Kottakal Arya Vaidya Sala- Punarjani Ayurveda,"Near, Main Road Kada Agrahara, Gate, Sarjapur, Sompura, Bengaluru, Karnataka 562125, India",12.8648153,77.7691749,https://www.practo.com/bangalore/hospital/kottakkal-arya-vaidya-sala-sarjapur-road/doctors?utm_source=google&utm_medium=reserve_with_google&utm_campaign=establishment_feed&hl=en-IN&gei=TWmMZ6fCIrWNnesP4ta3oA8&rwg_token=AJKvS9X85boRGNmLu70XV3M4o__7SiLsvk_hJMgPvjyJHViBPw4tl1u16B8u6yEq5QhSWn-jQxQp8wiYWEK9CvJl1bhnRQHLMQ%3D%3D,4.3,34,,"hospital, point_of_interest, doctor, health, establishment",Open now,090350 64434
ChIJr2sf7lETrjsRbG2pS1Hs_Hw,"Dr. Geetha S | Best Gynecologist Near Me| MCCG (Masters course in Cosmetic Gynaecology), Trained in Laparoscopy","1st Floor, WellnessVibes MultiSpeciality Clinic, RJ Complex, Yamare, Bengaluru, Karnataka 562125, India",12.8698814,77.7668971,https://www.wellnessvibesclinic.com/,5,4,,"hospital, point_of_interest, doctor, health, establishment",Closed,097400 99394
ChIJ5WPIXC1zrjsRoetc8ruvrDA,Jaya Lakshmi Clinic,"#295,Chinnaiah stret, raju hotel Dommasandra, Dommasandra, Yamare, Karnataka 562125, India",12.8768287,77.7538114,,4.9,27,,"hospital, point_of_interest, health, establishment",Closed,
ChIJuSPKG-FyrjsR8D2v4W3McUQ,Sapthagiri Dental Clinic And Ortho Center Sarjapura,"VQ6P+2V3, Vasavi Temple Rd, Sarjapura, Bengaluru, Karnataka 562125, India",12.8600178,77.7871722,,4.9,17,,"hospital, point_of_interest, health, establishment",Open now,092427 29760
ChIJ35oIS2hyrjsRPK4Y8Y_3_gs,Hospital,"RQG8+8HQ, Handenahalli, Muthanallur Amanikere, Karnataka 562125, India",12.8258404,77.7664805,,,0,,"hospital, point_of_interest, health, establishment",Opening hours not available,
ChIJedNKAmltrjsRDzi68hAZtLk,Ramdev medicals,"281,muthanallur circle, Chandapura - Dommasandra Rd, near pearl city, Gopasandra, Bengaluru, Karnataka 560099, India",12.8438919,77.7277689,,4.9,35,,"hospital, point_of_interest, health, establishment",Open now,080503 21118
ChIJGa-LI-9zrjsRQazESW0dSzs,Healing Hands Piles Fistula Clinic,"Healing Hands Clinic 215/10C Sarjapura Main Road Trinity Complex Yamare Village Panchayati, Sompura Sarjapur Hobli, Taluk, Anekel, Bengaluru, Kada Agrahara, Karnataka 562125, India",12.8666783,77.7678809,https://www.healinghandsclinic.co.in/bengaluru-location/piles-fistula-hospital-in-sarjapur/,4.9,49,,"hospital, point_of_interest, health, establishment",Open now,090360 53501
ChIJ9Wmmv0BzrjsR4WwOJjP-ULY,Dr. Geralyn Pamila Aloysious | Consult With Best General Physician Doctor Near Me | Urine Infection | 17+ Yrs. of Exp.,"1st Floor, RJ Complex, Sarjapur Road, Post, Dommasandra, Yamare, Bengaluru, Karnataka 562125, India",12.8702547,77.7669753,https://www.wellnessvibesclinic.com/,,0,,"hospital, point_of_interest, doctor, health, establishment",Closed,097400 99394
ChIJkW1qU5ttrjsRLONPcEAPhOs,GOVT PRIMARY HEALTH CENTRE .MUTHANALLUR,"RPJM+VF7, Muthanallur, Bommasandra, Karnataka 560099, India",12.8321701,77.7336811,,,0,,"hospital, point_of_interest, health, establishment",Opening hours not available,
ChIJma2oUR5zrjsRBbQQ3iIdHx8,Town Hospital Sarjapura,"41/2, Bagalur - Sarjapur Rd, near Sri Ram Temple, Road, Sarjapura, Bengaluru, Karnataka 562125, India",12.8605805,77.7898755,,3.2,107,,"hospital, health, point_of_interest, establishment",Open now,080 2782 3388
ChIJZdLpWutzrjsRuFJBhuuyLok,Nandi Health Care,"Abhaya circle, Sarjapura, Bengaluru, Karnataka 562125, India",12.8598133,77.793198,,5,4,,"hospital, health, point_of_interest, establishment",Open now,080732 22029
ChIJa1G0oFZyrjsRbUKBkPkp6v0,ADITYA MEDICAL STORE,"anekal, Exide Gate, 12/2, taluk, billapura village, Bengaluru, Karnataka 562125, India",12.8350821,77.7850996,,4.9,56,,"drugstore, pharmacy, wholesaler, food_store, store, food, hospital, health, point_of_interest, establishment",Open now,080885 56065
ChIJH7pJszNzrjsRD9nJ80yMsHI,Dr Lal PathLabs - Patient Service Centre,"Shop No 13, 1st Flr, Sri Balaji Complex, Hobli, above Birbal Biriyani, Anekal, Sarjapura, Sompura, Bengaluru, Karnataka 562125, India",12.8649007,77.76907,https://labs.lalpathlabs.com/dr-lal-pathlabs-patient-service-centre-gks-diagnostic-diagnostic-centre-sompura-bengaluru-386523/Home?utm_source=locator&utm_medium=googleplaces,4.3,6,,"hospital, health, point_of_interest, establishment",Closed,080 6228 9271
ChIJzdlTp1ZyrjsRid8vMV1y9vY,Chetan Clinic and day care centre,"Shop No 2 Exide Gate Billapura Sarjapura Main Road Anekal, Taluk, Billapura, Bengaluru, Karnataka 562125, India",12.8349572,77.7851021,,4.5,4,,"hospital, medical_lab, dental_clinic, doctor, health, point_of_interest, establishment",Open now,080885 56065
ChIJTax-kMc4rjsRHoVTaep38cw,SDM Institute of Ayurveda & Hospital,"SH17, Anchepalya, Bengaluru, Challegatta, Karnataka 560074, India",12.8934772,77.4574527,http://www.sdmayurbangalore.in/,4.5,1103,,"university, hospital, health, point_of_interest, establishment",Closed,097418 97124
ChIJidOaDZg4rjsR4b16H-QQraM,Mahalakshmi Poly Clinic & Diagnostic Center,"# Ganesh Complex Near Govt. School, Kumbalgodu, Mysore Rd, Bengaluru, Karnataka 560074, India",12.8795771,77.4465972,,4,1,,"hospital, health, point_of_interest, establishment",Open now,
ChIJfQ_R9BQ5rjsRDoa8tYQm1rw,Maruthi Medicals and General Stores,"VFW3+HC9, Challegatta, Karnataka 560060, India",12.8964079,77.4536163,,3,2,,"hospital, health, point_of_interest, establishment",Open now,097422 30422
